id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,created_at,sector,sub_sector,index_weight_pct,sales,interest,net_profit,price_date,close_price,pe,pb,dividend_yield,icr_label,year_int,prev_de,de_declining_yoy,sales_3y_ago,revenue_cagr_3yr,fcf_cagr_5yr,cfo_pat_ratio,fcf_positive,roe_score,roce_score,npm_score,fcf_cagr_score,cfo_pat_score,fcf_flag_score,rev_cagr_score,pat_cagr_score,de_score,icr_score,overall_rank
917,POWERGRID,Mar 2024,33.97,86.87,17.87,18.91,6.21,1.42,4.6,0.18,24176.0,13114.0,17.0,93.7,67.0,123516.0,37290.0,5.51,9.19,9.1,50.96,2026-08-15 07:01:10,Energy,Power Transmission,4.12,45843.0,8773.0,15573.0,2024-03-01,6197.62,364.57,66.14,0.18,Healthy,2024.0,1.55,True,39640.0,4.97,39.7,2.3945,1.0,37.03039540930689,64.76279875803306,84.23903121767174,100.0,31.926861954527403,100.0,3.8251366120218595,3.8051137507549835,53.43114055844774,24.121674710966435,26
1008,SIEMENS,Sep 2024,12.22,13.96,17.7,19.85,10.74,0.02,67.15,0.88,1168.0,502.0,76.0,432.59,16.0,279.0,1670.0,11.19,19.85,19.64,50.9,2026-08-15 07:01:10,Industrials,Capital Goods,0.99,22240.0,60.0,2718.0,2024-09-01,3486.4,45.87,8.06,0.35,Strong,2024.0,0.01,False,13198.0,19.0,53.29,0.6144,1.0,0.25395132941265425,0.31568778073674836,40.30131826741996,100.0,68.05449085372287,100.0,32.65584970111015,56.11471006478118,100.00000000000001,22.336782846835376,27
660,ITC,Mar 2024,29.28,37.02,27.85,35.07,22.62,0.0,362.96,0.77,18742.0,1563.0,16.0,59.7,84.0,303.0,17179.0,7.95,10.08,9.86,50.86,2026-08-15 07:01:10,Consumer Staples,Diversified FMCG,1.39,70866.0,80.0,20751.0,2024-03-01,10035.18,627.2,168.09,0.13,Strong,2024.0,0.0,False,49257.0,12.89,21.64,0.8279,1.0,32.654761284948194,18.99235552738939,100.0,71.1328125,0.0,100.0,8.71559633027523,25.17225539733578,100.0,100.0,28
532,HINDALCO,Mar 2024,4.7,88.95,9.57,118.21,4.4,0.53,126.47,0.94,9789.0,14267.0,45.0,478.14,8.0,56356.0,24056.0,10.59,13.07,13.4,50.81,2026-08-15 07:01:10,Materials,Metals & Mining,0.64,215962.0,1519.0,10155.0,2024-03-01,2536.64,56.37,5.31,0.14,Strong,2024.0,0.64,True,132008.0,17.83,8.46,2.3689,1.0,14.513039634595549,100.0,9.468438538205977,5.379979420843747,100.0,100.0,70.36516853932584,49.97958350347079,48.40764331210191,100.0,29
676,JIOFIN,Mar 2024,86.52,84.04,1.15,1.12,1.11,0.0,198.8,0.01,763.0,1441.0,3.0,219.03,0.0,0.0,-678.0,,,,50.75,2026-08-15 07:01:10,Financials,Diversified Financials,0.38,1855.0,10.0,1605.0,2024-03-01,8449.4,2816.47,38.58,0.0,Strong,2024.0,0.01,True,,,,-0.4224,1.0,0.0,0.0,100.0,54.03364581995634,56.859390169403014,100.0,45.793858216269186,23.815907059874885,100.0,100.0,30
273,BRITANNIA,Mar 2024,12.73,18.89,54.15,52.73,23.52,0.52,20.6,1.85,3050.0,477.0,89.0,164.21,83.0,2065.0,2573.0,8.69,13.06,13.14,50.44,2026-08-15 07:01:10,Consumer Staples,Food Products,0.66,16769.0,164.0,2134.0,2024-03-01,337.13,3.79,2.05,21.91,Strong,2024.0,0.85,True,13136.0,8.48,58.59,1.2057,1.0,66.88707242151298,36.479581732483055,51.569603810348546,100.0,43.165467625899275,100.0,18.14475025484199,52.549379880569596,0.0,4.368133517440113,31
132,BAJAJ-AUTO,Mar 2024,17.18,19.53,26.61,28.39,19.59,0.07,174.42,1.14,6486.0,72.0,276.0,1038.06,29.0,1912.0,6558.0,8.13,9.36,10.18,50.22,2026-08-15 07:01:10,Consumer Discretionary,Two Wheelers,3.9,44870.0,60.0,7708.0,2024-03-01,10771.68,39.03,10.38,0.74,Strong,2024.0,0.0,False,27741.0,17.38,23.98,0.8508,1.0,53.48495964783566,9.475372961529546,71.78942534014578,58.828183376554875,39.93169149138946,100.0,13.8104976141786,2.5807366443333666,96.09993906154783,100.0,32
208,BHARTIARTL,Mar 2024,5.71,52.2,10.36,26.25,1.94,2.61,3.31,0.34,27809.0,51089.0,13.0,143.59,62.0,215592.0,78898.0,13.17,38.36,67.03,50.0,2026-08-15 07:01:10,Communication Services,Telecommunications,1.13,149982.0,22648.0,8558.0,2024-03-01,4862.36,374.03,33.86,0.17,Healthy,2024.0,2.91,True,100616.0,14.23,,9.2192,1.0,100.0,100.0,0.0,0.0,100.00000000000001,100.0,0.0,100.0,0.0,0.0,33
12,ABB,Mar 2024,20.53,24.84,32.47,38.42,23.13,0.02,141.75,1.13,797.0,416.0,565.0,1761.43,73.0,83.0,1213.0,9.72,21.69,21.66,49.9,2026-08-15 07:01:10,Industrials,Capital Goods,0.81,5849.0,12.0,1201.0,2024-03-01,3908.54,6.92,2.22,10.55,Strong,2024.0,0.04,True,4310.0,10.71,26.92,1.01,1.0,0.6325202772754825,0.9123010606351217,77.56255044390639,56.48079504698552,77.32853221182135,100.0,20.102476515798458,63.382840891136055,100.00000000000001,48.16485650877845,34
1020,SUNPHARMA,Mar 2024,19.82,26.84,15.09,19.45,11.27,0.05,58.33,0.57,11372.0,763.0,40.0,265.28,34.0,3274.0,12135.0,10.78,24.54,29.46,48.56,2026-08-15 07:01:10,Healthcare,Pharmaceuticals,0.3,48497.0,238.0,9610.0,2024-03-01,4028.08,100.7,15.18,0.34,Strong,2024.0,0.12,True,33498.0,13.13,43.24,1.2627,1.0,26.369495166487646,4.753336332283693,96.64328657314628,34.241962355109706,38.08600198085175,100.0,47.14548802946593,56.53031049778216,94.02985074626865,14.89662484537904,35
507,HDFCLIFE,Mar 2024,1.55,99.48,10.73,646.46,0.52,0.06,192.29,0.34,-2893.0,13614.0,7.0,68.18,27.0,950.0,10721.0,21.17,4.25,3.13,48.4,2026-08-15 07:01:10,Financials,Life Insurance,0.93,101482.0,525.0,1574.0,2024-03-01,2770.4,395.77,40.63,0.07,Strong,2024.0,0.07,True,71528.0,12.37,,6.8113,0.0,0.0,100.0,0.0,54.03364581995634,100.0,0.0,76.87030382228028,0.0,99.29461556548318,53.50027789958185,36
182,BAJFINANCE,Mar 2024,26.29,29.29,18.84,4.35,3.85,3.82,2689.17,0.15,-79931.0,7171.0,233.0,1237.03,15.0,293346.0,-72760.0,24.35,29.32,27.56,47.93,2026-08-15 07:01:10,Financials,Consumer Finance,1.78,54972.0,6.0,14451.0,2024-03-01,2069.28,8.88,1.67,1.69,Strong,2024.0,3.99,True,26673.0,27.26,,-5.0349,0.0,52.05236153137745,1.2107716929928327,81.19900195562748,54.03364581995634,0.0,0.0,100.0,32.69288054810843,55.09052433576299,100.00000000000001,37
610,INFY,Mar 2024,17.08,23.7,29.79,37.76,19.3,0.09,87.52,1.13,20117.0,5093.0,63.0,212.74,,8359.0,25210.0,13.2,11.24,12.47,47.54,2026-08-15 07:01:10,Information Technology,IT Services,3.37,153670.0,470.0,26248.0,2024-03-01,4733.34,75.13,22.25,,Strong,2024.0,0.11,True,100472.0,15.22,7.2,0.9605,1.0,54.55847597221227,50.64585575888051,88.09936452917388,0.0,0.0,100.0,27.89392451241756,64.38404208680403,62.50000000000006,100.0,38
1111,TITAN,Mar 2024,6.84,10.36,37.22,21.24,11.08,1.65,9.41,1.62,1506.0,189.0,39.0,105.54,28.0,15528.0,1695.0,20.9,20.27,19.51,46.49,2026-08-15 07:01:10,Consumer Discretionary,Gems & Jewellery,2.38,51084.0,619.0,3496.0,2024-03-01,5223.87,133.95,49.5,0.21,Strong,2024.0,0.79,False,21644.0,33.14,27.56,0.4848,1.0,99.27495576367012,3.5625682246700365,12.428956886158787,66.69596940793811,25.694268853887472,100.0,100.0,21.918536637243417,0.0,4.622534411806442,39
286,CANBK,Mar 2024,13.94,41.75,16.72,3.16,1.0,14.87,1.61,0.07,13296.0,1750.0,17.0,101.58,19.0,1369780.0,15046.0,18.18,85.78,53.42,45.92,2026-08-15 07:01:10,Financials,Public Sector Banks,2.96,110519.0,28646.0,15401.0,2024-03-01,1926.96,113.35,18.97,0.17,Watch,2024.0,15.85,True,70253.0,16.3,-5.34,0.9769,1.0,38.10682804894092,0.3827151903138267,39.55762357542652,56.62771285475793,74.59436303399465,100.0,52.45017967984316,100.0,0.0,0.2441047583670116,40
865,ONGC,Mar 2024,9.66,17.39,16.94,20.98,8.04,0.45,11.36,0.83,42060.0,57203.0,39.0,267.94,31.0,153181.0,99263.0,7.0,10.97,10.2,45.42,2026-08-15 07:01:10,Energy,Oil & Gas Exploration,4.49,591396.0,10194.0,57101.0,2024-03-01,7963.47,204.19,29.72,0.15,Strong,2024.0,0.51,True,303849.0,24.86,11.57,1.7384,1.0,32.86111360172149,79.70972633403132,10.272013631108134,48.7532523850824,13.058557599949381,100.0,13.63486733820528,15.750620763707142,99.33743492664458,100.0,41
735,LODHA,Mar 2024,15.06,25.83,8.9,10.59,3.29,0.44,5.63,0.22,-435.0,2947.0,16.0,175.74,,7698.0,2512.0,-2.83,-1.12,-5.29,45.0,2026-08-15 07:01:10,Real Estate,Real Estate,1.59,10316.0,482.0,1554.0,2024-03-01,3150.09,196.88,17.92,,Strong,2024.0,0.72,True,5449.0,23.71,,1.6165,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,42
956,SBILIFE,Mar 2024,1.43,0.19,12.7,1.65,0.48,0.0,240.33,0.33,-2099.0,31221.0,19.0,148.93,14.0,0.0,29122.0,24.23,7.37,7.89,44.85,2026-08-15 07:01:10,Financials,Life Insurance,3.16,131988.0,9.0,1894.0,2024-03-01,5864.47,308.66,39.38,0.05,Strong,2024.0,0.0,False,81913.0,17.24,,15.3759,0.0,11.662939086962238,0.0,0.0,54.03364581995634,100.0,0.0,100.0,0.0,100.0,100.0,43
403,EICHERMOT,Mar 2024,24.2,26.18,22.17,23.45,17.31,0.02,114.71,0.72,890.0,2834.0,146.0,668.33,35.0,419.0,3724.0,11.04,12.68,12.51,44.76,2026-08-15 07:01:10,Consumer Discretionary,Two Wheelers,3.13,16536.0,51.0,4001.0,2024-03-01,1517.23,10.39,2.27,3.37,Strong,2024.0,0.02,False,8720.0,23.78,-0.55,0.9308,1.0,34.323076259117,5.390162416062976,100.0,4.918465122412201,43.04369643947733,100.0,33.646898432174495,8.46538338828033,99.14686166971359,98.01333900950759,44
969,SBIN,Mar 2024,15.83,-13.73,,,,,0.37,,18156.0,3476.0,75.0,,18.0,,21632.0,11.63,83.41,90.37,43.62,2026-08-15 07:01:10,Financials,Public Sector Banks,3.6,439189.0,259736.0,69543.0,2024-03-01,1215.67,16.21,,1.11,Risky,2024.0,,False,278115.0,16.45,-9.42,0.3111,1.0,31.660307854229707,1.2107716929928327,45.93027176478522,51.38821112109926,66.15589742029843,100.0,0.0,100.0,48.33059017164356,0.0,45
1033,TATACONSUM,Mar 2024,7.99,15.02,7.57,11.69,4.36,0.22,25.32,0.55,26.0,1911.0,12.0,169.02,64.0,3477.0,1937.0,15.96,21.6,14.87,43.05,2026-08-15 07:01:10,Consumer Staples,Food & Beverages,0.33,15206.0,87.0,1215.0,2024-03-01,3516.47,293.04,20.81,0.22,Strong,2024.0,0.1,False,11602.0,9.44,-37.05,1.5942,1.0,6.258135054927888,0.0,25.914700151547947,0.0,100.0,100.0,100.0,100.0,41.618497109826606,7.201777030677789,46
494,HDFCBANK,Mar 2024,23.07,61.41,14.34,4.89,1.62,6.81,1.4,0.07,35669.0,16600.0,84.0,600.52,23.0,3107503.0,19069.0,21.95,23.87,15.42,43.04,2026-08-15 07:01:10,Financials,Private Banks,1.06,283649.0,124346.0,65446.0,2024-03-01,4213.19,50.16,7.02,0.46,Risky,2024.0,7.39,True,128552.0,30.19,,0.2914,1.0,22.45099329035653,1.5865284253009533,70.34189763301637,54.03364581995634,65.90621617579586,100.0,83.24077098987254,24.575513851653263,19.93886668234188,0.18545258530399958,47
519,HEROMOTOCO,Mar 2024,9.9,86.15,21.14,177.84,14.31,0.03,47.27,1.44,3095.0,1828.0,187.0,884.95,75.0,606.0,4923.0,2.15,1.54,1.69,42.89,2026-08-15 07:01:10,Consumer Discretionary,Two Wheelers,0.26,37789.0,689.0,3742.0,2024-03-01,1214.93,6.5,1.37,11.54,Strong,2024.0,0.03,False,30959.0,6.87,5.84,1.3156,1.0,29.877864572094428,100.0,29.99598139962109,18.96180387675267,58.01244023977998,100.0,0.0,0.0,98.53747714808043,38.20065276003974,48
158,BAJAJFINSV,Mar 2024,14.13,37.04,25.85,11.71,2.9,4.79,2.2,0.21,-79634.0,10960.0,51.0,379.42,2.0,288933.0,-68674.0,20.97,23.75,20.59,42.48,2026-08-15 07:01:10,Financials,Diversified Financials,2.12,110382.0,18607.0,15595.0,2024-03-01,5547.62,108.78,14.62,0.02,Healthy,2024.0,4.57,False,60592.0,22.13,,-4.4036,0.0,98.1647151690567,6.332196785192403,40.198260165891156,54.03364581995634,6.400965265156413,0.0,75.2368507023848,24.396782841823057,43.68680931107454,0.4088894350678547,49
715,KOTAKBANK,Mar 2024,32.39,83.67,14.01,7.23,2.37,4.0,1.24,0.07,6766.0,8919.0,92.0,653.78,2.0,520374.0,15685.0,13.52,20.38,19.34,42.46,2026-08-15 07:01:10,Financials,Private Banks,3.47,56237.0,38037.0,18213.0,2024-03-01,1879.75,20.43,2.88,0.1,Risky,2024.0,3.75,False,32820.0,19.66,,0.8612,1.0,20.280226286014997,3.2148075986361433,100.0,54.03364581995634,73.12796100409882,100.0,14.390721986278978,19.377420315758116,52.97437103221256,0.14076521535122863,50
1046,TATAMOTORS,Mar 2024,7.26,13.6,37.46,30.98,8.61,1.26,6.53,1.19,45133.0,22782.0,94.0,221.72,7.0,107262.0,67915.0,7.72,,,40.74,2026-08-15 07:01:10,Consumer Discretionary,Automobiles,0.91,437928.0,9986.0,31807.0,2024-03-01,472.67,5.03,2.13,1.39,Strong,2024.0,2.96,True,249795.0,20.58,,2.1352,1.0,100.0,11.617214117958376,14.84011711349675,28.170190321304556,89.89493093294018,100.0,11.015678254942054,13.14474104009358,23.583180987202926,2.068255995459061,51
982,SHREECEM,Mar 2024,8.45,22.02,8.37,20.21,6.21,0.08,19.83,0.73,1929.0,1418.0,480.0,5750.83,16.0,1656.0,3347.0,10.33,11.29,10.68,40.4,2026-08-15 07:01:10,Materials,Cement,2.86,20521.0,258.0,1733.0,2024-03-01,2496.01,5.2,0.43,3.08,Strong,2024.0,0.15,True,13560.0,14.81,7.24,1.9313,1.0,10.092824517459846,5.96482229488577,35.4235880398671,0.0,89.14709456610697,100.0,67.75682182985554,31.808901592486706,96.1783439490446,25.18425639927826,52
37,ADANIENT,Mar 2024,3.46,11.8,8.53,10.9,2.08,1.67,2.75,0.6,-8455.0,18767.0,28.0,342.77,5.0,65310.0,10312.0,19.02,45.81,31.95,40.17,2026-08-15 07:01:10,Industrials,Conglomerates,1.5,96421.0,4555.0,3335.0,2024-03-01,8608.25,307.44,25.11,0.02,Healthy,2024.0,1.61,False,39537.0,34.6,,3.0921,0.0,0.018915631924357967,0.028143954399083185,1.0223298358891568,67.37061451842354,100.0,0.0,99.52177625960717,99.99999999999999,0.0,0.040161615881841806,53
377,DMART,Mar 2024,4.99,8.08,13.56,21.29,11.98,0.03,73.29,2.4,278.0,2468.0,39.0,287.22,0.0,592.0,2746.0,20.48,22.97,22.74,40.05,2026-08-15 07:01:10,Consumer Discretionary,Retail,3.07,50789.0,58.0,2536.0,2024-03-01,345.62,8.86,1.2,0.0,Strong,2024.0,0.04,True,24143.0,28.13,,1.0828,1.0,0.0,3.603916509543181,1.8083701705034747,28.170190321304556,48.95650584084428,100.0,97.9959100204499,26.704243326597876,98.53747714808043,61.27784872995602,54
364,DLF,Mar 2024,42.38,33.05,6.91,4.8,4.61,0.12,7.46,0.11,1010.0,1529.0,11.0,159.32,45.0,4834.0,2539.0,-5.14,15.7,12.89,40.0,2026-08-15 07:01:10,Real Estate,Real Estate,2.86,6427.0,356.0,2724.0,2024-03-01,2833.6,257.6,17.79,0.17,Strong,2024.0,0.09,False,5414.0,5.88,-13.17,0.9321,1.0,0.0,0.0,100.00000000000001,0.0,0.0,100.0,0.0,100.0,100.0,100.0,55
904,PNB,Mar 2024,8.4,,61.32,,12.65,3.68,,1.51,-29445.0,1506.0,8.0,114.87,18.0,55017.0,-27939.0,15.9,,,39.12,2026-08-15 07:01:10,Financials,Public Sector Banks,3.82,109065.0,68534.0,9157.0,2024-03-01,202.8,25.35,1.77,0.71,Risky,2024.0,4.9,True,81935.0,10.0,,-3.0511,0.0,100.0,1.2107716929928327,20.87800930608942,54.03364581995634,23.542786746868842,0.0,33.82881411303494,23.815907059874885,56.736421349635556,0.3223076557843608,56
647,IRFC,Mar 2024,24.06,99.5,13.04,5.75,1.32,8.38,1.32,0.05,7906.0,8.0,5.0,37.63,31.0,412039.0,7914.0,19.07,23.25,20.11,39.06,2026-08-15 07:01:10,Financials,Speciality Finance,4.33,26645.0,20101.0,6412.0,2024-03-01,4629.56,925.91,123.03,0.03,Risky,2024.0,9.38,True,15771.0,19.1,,1.2342,1.0,13.899486909617151,2.1849558137916643,73.67995144648998,54.03364581995634,77.85542822234557,100.0,59.71904606337795,23.652070300863866,1.481307312485298,0.16310890032761413,57
98,APOLLOHOSP,Mar 2024,4.91,12.56,13.48,19.51,5.58,0.77,5.57,1.14,383.0,1537.0,63.0,481.67,26.0,5333.0,1920.0,14.66,36.13,29.95,38.94,2026-08-15 07:01:10,Healthcare,Healthcare,0.62,19059.0,449.0,935.0,2024-03-01,3233.83,51.33,6.71,0.51,Strong,2024.0,0.7,False,10560.0,21.75,14.57,2.0535,1.0,9.076262083780886,4.933273354325985,0.0,13.91655737123817,100.0,100.0,100.0,100.0,0.0,0.0,58
748,LT,Mar 2024,7.03,13.51,77.67,135.2,56.44,0.1,3.54,8.03,20445.0,2179.0,95.0,1334.53,36.0,2071.0,18266.0,10.34,8.76,8.56,38.87,2026-08-15 07:01:10,Industrials,Engineering & Construction,3.03,221113.0,9512.0,15547.0,2024-03-01,2422.68,25.5,1.82,1.41,Healthy,2024.0,0.09,False,135979.0,17.59,,1.1749,1.0,1.7910386552984916,4.0216297213009575,17.029862792574658,67.37061451842354,81.19427897610458,100.0,25.397096498719034,12.308421551587927,94.8119325551232,0.31367606887024696,59
416,GAIL,Mar 2024,7.43,10.74,12.86,14.49,7.94,0.28,23.62,1.07,4360.0,8226.0,15.0,117.11,37.0,21794.0,12586.0,11.83,8.61,8.45,38.4,2026-08-15 07:01:10,Energy,Gas Distribution,3.12,133228.0,719.0,9903.0,2024-03-01,299.77,19.98,2.56,1.85,Strong,2024.0,0.27,False,57372.0,32.42,13.81,1.2709,1.0,14.570070832959727,32.84713697739908,3.486886143735166,53.61014744145707,0.0,100.0,45.4341957995918,0.0,100.0,100.0,60
195,BANKBARODA,Mar 2024,15.94,37.49,15.76,2.82,1.14,12.14,1.9,0.07,-7559.0,1285.0,36.0,231.11,21.0,1453761.0,-6274.0,17.48,74.51,55.18,38.01,2026-08-15 07:01:10,Financials,Public Sector Banks,1.27,118379.0,23399.0,18869.0,2024-03-01,2170.89,60.3,9.39,0.35,Watch,2024.0,12.78,True,74314.0,16.79,,-0.3325,0.0,31.791869490856463,0.14612761811982464,46.30116663294894,54.03364581995634,57.998798488224416,0.0,46.73309376020906,100.0,0.0,0.32510061640640897,61
24,ADANIENSOL,Mar 2024,7.2,34.39,9.46,11.49,2.04,2.93,2.28,0.28,1095.0,4943.0,10.0,113.37,0.0,37070.0,6038.0,17.85,16.43,14.87,37.82,2026-08-15 07:01:10,Energy,Power & Utilities,0.65,16607.0,2767.0,1196.0,2024-03-01,5376.82,537.68,47.43,0.0,Healthy,2024.0,2.92,False,9926.0,18.72,,5.0485,1.0,0.0,11.184923099140727,2.787074788535265,51.18169991326973,100.0,100.0,85.06814141813155,52.392456882088446,0.0,0.0,62
787,MARUTI,Mar 2024,9.51,13.13,15.75,21.72,11.7,0.0,117.91,1.23,4936.0,11865.0,429.0,2727.26,29.0,119.0,16801.0,10.51,12.01,11.14,37.65,2026-08-15 07:01:10,Consumer Discretionary,Automobiles,1.36,141858.0,194.0,13488.0,2024-03-01,4101.92,9.56,1.5,3.03,Strong,2024.0,0.02,True,70372.0,26.32,10.03,1.2456,1.0,6.6160286565102915,3.9595117594522136,27.757046902807268,28.170190321304556,55.28943591020309,100.0,30.03408316291751,7.2778191357368165,100.0,100.0,63
943,RELIANCE,Mar 2024,8.79,18.07,9.96,12.97,4.5,0.58,7.73,0.51,45207.0,113581.0,51.0,1172.75,10.0,458991.0,158788.0,9.61,14.68,11.95,37.38,2026-08-15 07:01:10,Energy,Conglomerates,4.24,899041.0,23118.0,79020.0,2024-03-01,2412.97,47.31,2.06,0.21,Strong,2024.0,0.63,True,466307.0,24.46,,2.0095,1.0,1.569084551241816,21.871615279081517,7.624901113612848,51.18169991326973,20.854926004957925,100.0,30.818355388768182,40.64827863901751,93.18504495977284,59.25468627230891,64
351,DIVISLAB,Mar 2024,20.4,28.17,11.79,16.28,10.35,0.0,636.25,0.51,992.0,269.0,60.0,512.11,50.0,3.0,1261.0,9.66,3.41,3.3,36.36,2026-08-15 07:01:10,Healthcare,Pharmaceuticals,3.75,7845.0,4.0,1600.0,2024-03-01,5096.09,84.93,9.95,0.59,Strong,2024.0,0.0,False,6969.0,4.03,29.82,0.7881,1.0,0.0,0.0,100.0,24.727943000957076,0.0,100.0,26.5193370165746,0.0,100.0,100.0,65
813,NAUKRI,Mar 2024,23.46,28.04,1.97,2.33,1.65,0.01,28.97,0.07,-150.0,852.0,44.0,2345.89,49.0,246.0,702.0,17.12,0.1,-2.13,35.0,2026-08-15 07:01:10,Communication Services,Internet & Platforms,4.44,2536.0,35.0,595.0,2024-03-01,3613.41,82.12,1.54,0.6,Strong,2024.0,0.01,False,1128.0,31.0,,1.1798,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,66
878,PFC,Mar 2024,28.92,36.69,26.16,3.49,2.55,8.52,0.58,0.09,-101229.0,3409.0,60.0,306.51,23.0,861961.0,-97820.0,11.08,15.92,14.87,34.98,2026-08-15 07:01:10,Financials,Speciality Finance,2.15,91508.0,57962.0,26461.0,2024-03-01,6663.95,111.07,21.74,0.21,Risky,2024.0,8.93,True,71656.0,8.49,,-3.6968,0.0,100.0,0.6123443045021226,90.06676107626946,54.03364581995634,15.359072047614337,0.0,0.0,12.734584450402146,0.0,0.0,67
46,ADANIGREEN,Mar 2024,13.67,79.37,12.81,9.8,1.43,6.6,1.71,0.1,-13347.0,21060.0,7.0,62.08,0.0,64858.0,7713.0,34.98,,,34.9,2026-08-15 07:01:10,Energy,Renewable Energy,1.23,9220.0,5006.0,1260.0,2024-03-01,5839.73,834.25,94.07,0.0,Watch,2024.0,7.42,True,3124.0,43.44,,6.1214,0.0,14.345915897068043,0.0,22.47307247611513,51.18169991326973,100.0,0.0,100.0,28.199449701362322,0.0,0.0,68
930,RECLTD,Mar 2024,29.77,100.77,20.4,9.3,2.58,6.42,1.6,0.09,-59554.0,1831.0,54.0,263.39,30.0,445568.0,-57723.0,13.34,19.76,19.67,33.86,2026-08-15 07:01:10,Financials,Speciality Finance,1.78,47517.0,29948.0,14145.0,2024-03-01,7489.08,138.69,28.43,0.22,Watch,2024.0,6.55,True,35557.0,10.15,,-4.0808,0.0,62.31416918826469,4.655208405817272,92.9327668757165,54.03364581995634,10.492188906041273,0.0,12.920614178373068,18.453976764968722,24.523865506701153,0.24131179774496342,69
145,AXISBANK,Mar 2024,22.73,34.69,15.83,2.61,1.64,8.25,1.69,0.07,-14556.0,9001.0,81.0,508.99,1.0,1295302.0,-5555.0,14.74,39.67,35.1,33.36,2026-08-15 07:01:10,Financials,Private Banks,2.97,109369.0,22442.0,24861.0,2024-03-01,358.52,4.43,0.7,0.23,Watch,2024.0,8.88,True,63346.0,19.97,,-0.2234,0.0,32.252335219050124,0.0,69.19549531323757,54.03364581995634,59.381550964124465,0.0,24.354786017641278,48.108430145963666,3.009640253938399,0.26644844334339707,70
